ClientID,Age,Gender,Annual_Income_k$,Spending_Score,Visit_Frequency_per_Month,Time_Spent_per_Visit_min,Online_Shopping_Ratio,Loyalty_Program,Days_Since_Last_Visit,Cluster
895,50,Male,39,39,25,43,0.0854084828082653,Yes,190,1
896,41,Male,66,28,16,149,0.9094436640366312,No,105,0
897,32,Male,56,89,22,49,0.1936238097954608,Yes,51,3
898,47,Female,28,61,19,143,0.4162849285443547,No,115,1
899,59,Female,123,16,9,74,0.448851365652003,Yes,25,0
900,68,Female,17,2,1,129,0.5990110442135675,Yes,52,1
901,34,Female,35,82,10,155,0.0717353437474249,No,108,3
902,22,Male,122,17,19,95,0.2267586174005159,Yes,28,0
903,46,Male,80,30,1,74,0.931490386918926,No,18,0
904,21,Male,39,13,2,170,0.9084101072685696,Yes,46,0
905,27,Male,144,96,16,134,0.7812906474056922,Yes,135,2
906,34,Male,76,93,12,88,0.0194012456182154,Yes,22,3
907,27,Female,74,94,8,93,0.3270067684961021,Yes,116,3
908,34,Male,45,82,23,83,0.6279587353429078,Yes,105,3
909,37,Female,34,13,18,117,0.2751902117734757,Yes,162,1
910,41,Female,46,43,2,97,0.9095866950537772,Yes,52,3
911,22,Female,10,85,25,76,0.6338894618324419,No,95,3
912,51,Female,46,94,29,169,0.0719067173164456,Yes,185,3
913,23,Male,145,21,13,53,0.909005588835703,Yes,4,0
914,19,Female,142,55,6,56,0.9577666581762224,Yes,15,0
915,30,Female,137,81,21,37,0.0777124183917254,No,16,2
916,60,Female,136,40,26,26,0.5323602348613149,No,159,2
917,60,Male,10,83,6,118,0.3033642822141704,Yes,101,1
918,65,Male,44,15,9,137,0.3928390764814023,Yes,179,1
919,28,Male,113,73,16,22,0.1796512179553419,Yes,19,3
920,68,Female,32,52,11,170,0.5780721020124125,No,111,1
921,64,Female,18,74,7,122,0.9579793532488906,Yes,119,1
922,40,Male,43,95,10,121,0.503072600271609,No,193,3
923,33,Female,137,53,10,41,0.0829145813944811,Yes,110,0
924,48,Male,13,87,25,68,0.6200013334774084,No,0,3
925,28,Male,111,52,20,142,0.340222994451257,No,57,0
926,33,Female,84,30,18,83,0.8559251895912978,Yes,92,0
927,25,Female,108,33,28,174,0.4346781483164702,Yes,171,0
928,21,Female,81,57,24,127,0.1928396089422456,Yes,5,3
929,57,Female,12,52,20,48,0.1911056226911449,Yes,107,1
930,21,Male,43,9,29,86,0.7687641807211604,Yes,102,0
931,42,Male,54,54,9,91,0.2655875983073599,Yes,49,3
932,20,Male,70,1,15,20,0.767233394159223,Yes,117,0
933,49,Male,92,44,4,58,0.2058873107665993,No,109,0
934,20,Male,132,99,8,106,0.3216863687013094,Yes,199,3
935,44,Female,111,75,9,167,0.4654869724396994,Yes,87,2
936,46,Male,25,98,13,102,0.9431958496934508,No,19,3
937,49,Male,75,80,9,160,0.9317314247538246,Yes,13,2
938,67,Male,128,9,26,6,0.2068718754222878,Yes,132,0
939,68,Female,133,32,4,98,0.3582190412430728,Yes,168,2
940,36,Female,111,15,17,145,0.1493993884537723,Yes,39,0
941,38,Female,75,12,16,173,0.5099850793134971,No,33,0
942,22,Female,22,97,15,63,0.4605825506946666,No,123,3
943,35,Male,120,78,3,73,0.9007601624507324,Yes,44,2
944,45,Male,43,57,25,123,0.9300053777910726,Yes,198,3
945,59,Female,48,8,20,96,0.3835673910072921,No,79,1
946,39,Female,145,72,5,49,0.4917379430189894,Yes,70,2
947,38,Male,129,27,23,152,0.8962362491461331,No,154,0
948,23,Male,135,62,5,28,0.8067078077450615,No,77,0
949,18,Female,64,12,20,95,0.0036563113446492,No,77,0
950,22,Female,36,65,15,98,0.3200595641835825,Yes,171,3
951,58,Female,127,42,18,62,0.4217742419361259,Yes,32,2
952,29,Female,62,62,15,159,0.2297162836832317,Yes,32,3
953,43,Male,48,11,2,158,0.1995716158959387,No,43,1
954,63,Male,74,43,29,132,0.0377845065956796,Yes,19,1
955,51,Male,22,95,13,11,0.6433697250697605,Yes,110,3
956,66,Female,30,17,4,174,0.2625102904831656,No,163,1
957,31,Female,62,97,10,51,0.052347178431313,Yes,6,3
958,43,Male,28,32,13,57,0.2309793105280636,Yes,159,1
959,62,Male,66,93,10,42,0.8019139528361265,Yes,194,2
960,44,Male,34,85,29,57,0.8514891816465466,No,166,3
961,26,Male,40,85,9,147,0.4830662451933026,Yes,23,3
962,43,Female,90,40,8,158,0.4160706704086861,No,69,0
963,64,Male,32,23,3,52,0.9778536935017818,No,111,1
964,39,Male,41,56,16,99,0.2005646595880699,No,103,3
965,64,Male,83,6,14,151,0.2153592828546084,Yes,53,1
966,47,Male,19,86,9,141,0.2918671770363997,Yes,37,3
967,60,Male,63,50,21,68,0.1727573182810873,Yes,73,1
968,65,Male,61,37,11,97,0.3793655982041866,No,79,1
969,34,Male,123,64,3,129,0.9108342269897538,No,31,2
970,43,Female,23,54,5,43,0.6153478406285743,Yes,44,1
971,53,Female,119,72,29,8,0.4119465486122636,No,60,2
972,18,Female,62,49,10,130,0.9344107945712148,Yes,197,3
973,25,Female,88,99,13,7,0.0484642324758223,Yes,52,3
974,66,Male,31,11,4,68,0.2102761779018613,Yes,127,1
975,52,Female,39,88,24,33,0.565888605101759,Yes,178,3
976,69,Female,13,49,13,120,0.6155526231931792,Yes,75,1
977,32,Male,68,21,12,15,0.0395575065626131,Yes,183,0
978,64,Male,17,66,5,101,0.4030387579071322,Yes,26,1
979,39,Female,21,63,10,106,0.6491539648308727,No,165,3
980,31,Female,128,83,28,159,0.6980705464034016,Yes,61,2
981,43,Male,43,28,24,25,0.6381399025162693,No,17,1
982,45,Female,91,17,9,43,0.3205632243609245,No,126,0
983,40,Male,107,6,20,106,0.0935201235979095,Yes,108,0
984,31,Male,136,19,7,50,0.4271124464193341,No,102,0
985,41,Male,84,56,2,70,0.1287544373680554,No,191,3
986,19,Male,114,28,22,95,0.9476236585206672,No,76,0
987,62,Female,58,66,24,168,0.4751708660226282,Yes,116,1
988,43,Male,88,38,28,115,0.3172591743568675,Yes,103,0
989,31,Male,102,37,23,86,0.7663040711189001,Yes,157,0
990,68,Female,27,68,7,127,0.4979485925822638,Yes,48,1
991,24,Male,105,86,8,103,0.31003402401245,Yes,168,3
992,20,Female,47,90,7,39,0.8119677423908017,No,115,3
993,64,Female,96,49,21,163,0.867152151001122,No,140,2
994,40,Female,97,43,23,160,0.673008166288677,Yes,161,0
995,63,Male,59,36,29,107,0.0469644224076672,No,99,1
996,60,Female,17,58,14,133,0.5663228801665321,No,124,1
997,64,Female,143,13,26,29,0.7632949119972816,No,24,2
998,62,Male,78,52,19,47,0.1365030120835821,No,193,1
999,35,Female,130,58,5,88,0.2286707513846033,Yes,127,0
1000,55,Female,73,32,23,55,0.8824951050681364,Yes,99,1
1001,52,Female,148,81,25,134,0.020121721853074,Yes,145,2
1002,68,Female,130,60,18,130,0.752727137825976,No,4,2
1003,32,Female,74,83,20,73,0.4737732925144229,No,18,3
1004,42,Male,116,58,12,13,0.4467721588396068,Yes,169,2
1005,54,Female,146,99,23,6,0.0070965324948871,Yes,17,2
1006,45,Female,109,56,17,166,0.8193982309664928,No,120,2
1007,27,Male,91,28,13,163,0.3598249006365664,Yes,31,0
1008,56,Male,60,1,2,14,0.5407656313005429,Yes,148,1
1009,34,Male,92,42,25,118,0.6773006863356594,No,9,0
1010,56,Female,121,82,13,80,0.7026295764379158,No,36,2
1011,39,Male,65,48,26,168,0.9559800588260724,Yes,176,3
1012,43,Female,69,40,7,89,0.5313399532366091,No,85,0
1013,61,Female,129,97,28,53,0.3997195509744276,Yes,12,2
1014,42,Male,147,63,10,74,0.953703626491708,No,182,2
1015,34,Male,32,76,23,135,0.6421102350255211,No,144,3
1016,30,Female,22,72,6,137,0.2981503562765556,Yes,8,3
1017,37,Male,110,88,3,94,0.1264642454035711,No,87,2
1018,42,Female,33,80,26,30,0.8425545014651813,Yes,171,3
1019,21,Male,117,4,3,76,0.3621816027941515,No,45,0
1020,27,Male,20,38,18,9,0.6604697213644312,Yes,135,3
1021,20,Male,26,27,11,19,0.4708164193658981,No,118,3
1022,58,Female,34,9,22,127,0.1989297797950383,No,164,1
1023,62,Male,103,16,20,148,0.6016866086204651,Yes,18,1
1024,35,Female,30,56,5,5,0.0606830689506823,No,190,3
1025,64,Female,93,76,19,148,0.4133424598711922,Yes,173,2
1026,53,Female,149,31,22,169,0.546614939663671,No,93,2
1027,64,Female,46,88,27,7,0.436046974118579,No,198,1
1028,39,Male,51,14,28,51,0.7486721752509908,Yes,25,0
1029,51,Female,110,25,19,99,0.8279249545453125,No,45,0
1030,64,Female,57,34,15,17,0.771243074033178,No,117,1
1031,25,Male,112,67,16,124,0.0388129478118021,Yes,45,3
1032,57,Female,37,24,24,59,0.1941287704459722,No,13,1
1033,66,Male,50,73,9,153,0.5366075092637743,Yes,84,1
1034,61,Female,108,26,4,70,0.9348220404438012,Yes,62,2
1035,36,Male,56,20,15,159,0.8349567750521169,Yes,71,0
1036,59,Female,114,64,25,170,0.8425345083518017,No,2,2
1037,58,Male,133,10,12,94,0.3032081937596749,No,27,0
1038,54,Female,22,83,23,66,0.4294478970787025,Yes,124,1
1039,23,Female,109,67,3,106,0.4707059473159374,No,156,3
1040,69,Male,40,24,23,178,0.1573715833499104,Yes,86,1
1041,43,Male,139,5,14,143,0.0310681302444563,No,145,0
1042,51,Male,25,67,17,12,0.9469028994605168,Yes,162,1
1043,62,Male,146,58,19,101,0.2407125856635067,Yes,76,2
1044,23,Female,82,27,6,121,0.2399489037236313,No,75,0
1045,54,Female,63,80,4,68,0.0833790537687595,Yes,174,1
1046,50,Male,109,15,7,25,0.9285077519437784,Yes,113,0
1047,39,Female,118,35,19,119,0.579737114939772,No,132,0
1048,38,Male,96,76,17,89,0.6670368571253539,Yes,74,3
1049,23,Male,146,53,25,24,0.9115768872630524,Yes,58,0
1050,23,Female,17,44,16,12,0.3456201689007895,No,58,3
1051,65,Female,16,26,15,62,0.6215073111380841,Yes,46,1
1052,21,Female,45,47,22,50,0.0387994547288874,Yes,94,3
1053,47,Female,27,34,8,35,0.1867725282311293,Yes,140,1
1054,28,Female,12,87,19,97,0.8312458050899425,Yes,77,3
1055,47,Female,37,95,8,13,0.7667683563383357,Yes,112,3
1056,48,Female,79,50,18,19,0.3506426914571469,Yes,108,1
1057,41,Male,37,84,28,98,0.3768106277742125,Yes,105,3
1058,26,Male,63,12,16,158,0.5335544335535795,Yes,88,0
1059,20,Male,74,87,20,142,0.0002410046851345,No,32,3
1060,68,Male,109,4,19,33,0.2412443360380278,Yes,96,1
1061,48,Male,30,87,10,84,0.2082318086082144,Yes,189,3
1062,57,Female,22,48,17,40,0.2504829467497634,No,78,1
1063,54,Male,66,55,13,88,0.8059058425334413,Yes,15,1
1064,53,Male,58,1,13,113,0.2796738565464431,Yes,43,1
1065,41,Male,127,89,7,122,0.1915213220501481,Yes,185,2
1066,48,Male,63,66,27,41,0.5042634607930315,Yes,119,3
1067,23,Male,147,30,10,90,0.8656450363727319,Yes,133,0
1068,19,Male,62,3,2,75,0.2413497038374998,Yes,107,0
1069,37,Male,53,21,4,155,0.0785362427927987,No,142,0
1070,45,Female,56,89,25,173,0.3564047358496647,No,3,3
1071,28,Female,62,84,6,97,0.7476518245649778,No,55,3
1072,21,Male,83,49,24,84,0.5506905446947946,No,63,3
1073,32,Female,55,86,18,106,0.8167933695743474,No,195,3
1074,23,Female,22,85,23,160,0.959592147609234,Yes,161,3
1075,66,Female,111,62,6,170,0.792662476751617,Yes,94,2
1076,47,Female,33,97,29,163,0.6038030788437534,Yes,55,3
1077,55,Male,11,38,25,18,0.4933415880523805,Yes,31,1
1078,68,Female,90,15,23,121,0.0400690863482666,Yes,115,1
1079,19,Female,109,52,17,77,0.9843219788140412,No,8,0
1080,32,Female,147,79,14,95,0.3834811225750425,No,190,2
1081,28,Male,140,46,24,94,0.1522282139168668,Yes,104,0
1082,25,Male,120,25,11,33,0.6667088553964567,Yes,199,0
1083,43,Male,111,21,26,53,0.2842882890954593,Yes,77,0
1084,68,Male,26,88,19,175,0.5857782709310476,No,160,1
1085,62,Male,21,5,2,76,0.5867679078445912,No,86,1
1086,61,Male,125,70,28,137,0.4457298209028691,Yes,20,2
1087,22,Male,33,47,3,46,0.8361186155450426,No,54,3
1088,23,Female,38,87,11,139,0.264967061555443,Yes,75,3
1089,43,Female,131,68,6,46,0.4486325916177341,No,184,2
1090,21,Female,99,91,29,168,0.5376921285909715,No,129,3
1091,36,Male,74,18,14,109,0.6636247207672996,Yes,140,0
1092,37,Male,93,21,19,31,0.7839718505055895,No,125,0
1093,50,Male,128,92,26,62,0.394807282878256,No,131,2
1094,37,Male,25,99,16,50,0.646046944096596,Yes,83,3
1095,66,Male,113,86,21,70,0.1506109530685191,No,177,2
1096,29,Female,101,23,22,29,0.9326481005424786,Yes,114,0
1097,64,Female,36,64,24,77,0.3830588064210035,No,47,1
1098,18,Male,143,67,7,121,0.7295214219764384,Yes,122,0
1099,43,Male,144,40,27,159,0.0203410818821776,Yes,77,0
1100,31,Male,42,10,8,133,0.205187142904807,No,29,0
1101,55,Male,64,89,19,91,0.487082544323578,No,28,2
1102,54,Female,16,52,20,78,0.8782524677323466,Yes,135,1
1103,28,Male,66,72,16,174,0.5272551499506771,No,139,3
1104,53,Male,135,75,22,157,0.929870482293879,No,40,2
1105,30,Male,21,61,27,129,0.4837968965827963,No,25,3
1106,60,Male,25,64,7,71,0.4904490967359499,Yes,49,1
1107,20,Female,52,5,9,10,0.1197467885005318,Yes,1,0
1108,50,Male,126,53,13,129,0.8026562441522198,Yes,54,2
1109,23,Male,144,55,1,62,0.2469654124670625,No,103,0
1110,67,Female,120,37,29,74,0.8996124893723151,No,183,2
1111,27,Female,60,56,8,57,0.910824220330396,Yes,13,3
1112,22,Female,84,59,24,70,0.9433101118741496,Yes,133,3
1113,40,Male,17,93,22,62,0.52023048910309,No,127,3
1114,27,Male,54,69,4,86,0.6770937847836443,No,103,3
1115,61,Female,68,73,3,91,0.7785158800616635,No,94,2
1116,19,Female,141,59,27,6,0.1310146186504656,No,80,0
1117,30,Female,113,2,3,154,0.6009571949974972,Yes,60,0
1118,57,Female,107,65,22,41,0.0342979013033116,No,11,2
1119,19,Female,88,60,13,152,0.4975660833887259,No,12,3
1120,37,Female,133,51,8,107,0.1548426816202274,Yes,146,0
1121,18,Male,13,30,7,28,0.1829229259620847,Yes,171,3
1122,54,Male,99,11,27,116,0.3650475666926015,No,88,0
1123,26,Male,113,92,1,69,0.432437166716503,Yes,94,3
1124,34,Female,146,76,27,133,0.6231724245321872,No,58,2
1125,26,Female,128,39,16,121,0.0744284184385156,No,36,0
1126,28,Female,142,90,6,120,0.5036917612374446,Yes,24,2
1127,32,Female,65,77,7,109,0.1826251302531011,Yes,15,3
1128,41,Female,105,72,12,7,0.5739751750317419,No,165,2
1129,55,Female,84,63,23,50,0.6374046122611835,Yes,170,2
1130,52,Male,41,64,9,59,0.5567092565528539,No,86,1
1131,47,Male,37,61,27,79,0.7382955104783077,No,141,1
1132,48,Female,31,54,11,49,0.3356092442409013,No,133,1
1133,66,Male,26,92,10,158,0.7651065916331309,Yes,22,1
1134,22,Female,68,94,21,81,0.4327670817081936,No,125,3
1135,61,Male,99,73,1,28,0.4841844983225968,No,59,2
1136,67,Female,115,95,18,39,0.6481021272610714,No,139,2
1137,31,Female,35,58,4,28,0.0183583839992239,Yes,140,3
1138,28,Male,34,85,5,32,0.6539942214202483,No,99,3
1139,26,Male,147,56,9,20,0.6185851490721154,No,102,0
1140,51,Female,54,34,27,63,0.3098471167532799,No,133,1
1141,29,Female,92,31,17,148,0.0857942848994894,Yes,62,0
1142,52,Male,20,52,3,19,0.0909354499130411,No,37,1
1143,52,Male,113,89,16,15,0.9232237469852286,No,127,2
1144,18,Female,77,76,5,83,0.6892793212258371,Yes,49,3
1145,57,Male,104,1,16,119,0.1271026137707404,Yes,179,0
1146,39,Female,74,55,3,72,0.3567231693089063,No,39,3
1147,46,Female,58,22,20,47,0.5924829939015964,No,7,1
1148,25,Female,61,40,15,73,0.8355717050906487,No,188,3
1149,28,Female,111,1,3,145,0.0436609287130085,Yes,7,0
1150,58,Male,66,65,20,142,0.2366331314700088,Yes,103,1
1151,54,Male,56,63,14,79,0.88974899029538,No,33,1
1152,31,Male,35,54,16,107,0.0091655501838164,Yes,187,3
1153,47,Male,123,42,29,45,0.2013991027938874,No,56,0
1154,52,Male,14,21,29,63,0.959024175972966,No,173,1
1155,38,Male,93,79,17,43,0.6134018465221711,Yes,21,3
1156,54,Male,61,81,28,7,0.2616713666375064,No,86,1
1157,22,Female,114,22,24,11,0.0669910943958476,Yes,39,0
1158,36,Male,63,38,20,53,0.0281913404472221,Yes,172,0
1159,31,Male,24,99,23,30,0.2447450796369272,No,182,3
1160,43,Female,70,80,18,165,0.8814858195889105,Yes,178,3
1161,21,Male,131,8,18,105,0.4159136542975095,No,85,0
1162,42,Male,30,62,22,83,0.720333369165993,Yes,132,3
1163,62,Female,55,47,14,6,0.9182850353799578,No,94,1
1164,59,Male,143,17,18,131,0.4080404616028166,No,12,0
1165,42,Male,47,17,15,164,0.191277371037397,No,27,1
1166,35,Male,71,90,15,136,0.5171179308569195,Yes,83,3
1167,57,Female,95,13,6,24,0.9080836870598544,No,61,0
1168,25,Male,87,17,27,121,0.8043744141377006,Yes,92,0
1169,56,Male,55,38,15,168,0.0658298433631537,Yes,86,1
1170,57,Female,12,81,18,36,0.6925728000775818,Yes,23,1
1171,31,Male,15,78,4,32,0.5718975224589538,Yes,97,3
1172,49,Female,102,45,23,81,0.9074631763464256,Yes,6,2
1173,68,Female,17,6,8,5,0.1224814168502972,No,165,1
1174,55,Male,117,35,15,60,0.5340361132046566,Yes,36,2
1175,50,Female,84,14,3,39,0.8794626935118923,No,67,0
1176,40,Female,86,72,15,116,0.410023786741743,No,169,3
1177,32,Male,59,61,13,34,0.481994917732867,Yes,85,3
1178,50,Female,20,15,9,58,0.0704606776669583,No,132,1
1179,42,Female,104,54,2,40,0.2781436404489108,No,191,2
1180,34,Male,79,27,24,84,0.3245066491689473,Yes,177,0
1181,50,Male,25,13,8,62,0.9451224487448868,No,86,1
1182,64,Male,77,31,29,87,0.282667360541159,Yes,14,1
1183,19,Female,108,35,20,69,0.460868735269652,Yes,122,0
1184,31,Male,57,60,17,73,0.6713044235642798,Yes,106,3
1185,57,Female,73,6,13,132,0.1621833724078774,No,180,1
1186,57,Female,99,69,1,55,0.4864423871418745,No,152,2
1187,68,Female,85,86,2,26,0.7385390394759076,No,88,2
1188,56,Female,148,58,15,111,0.866855213027066,No,124,2
1189,68,Female,110,49,12,113,0.6262592746624267,Yes,112,2
1190,23,Female,98,23,14,120,0.6690535153169479,Yes,136,0
1191,23,Female,27,89,25,105,0.1262834725845689,No,165,3
1192,20,Male,28,34,29,104,0.9457764972463472,Yes,149,3
1193,24,Male,64,26,2,168,0.1325740774844823,No,106,0
1194,68,Female,111,47,18,72,0.7746729371817983,Yes,86,2
1195,25,Female,127,5,22,40,0.2648163217783188,Yes,176,0
1196,59,Male,143,90,7,173,0.9335931437012516,Yes,67,2
1197,69,Female,13,20,29,150,0.7199595393694795,Yes,14,1
1198,32,Male,117,6,23,26,0.753813712978369,Yes,64,0
1199,64,Male,124,70,29,70,0.2190591730598833,No,53,2
1200,46,Male,38,59,25,25,0.4430399766351608,No,157,1
1201,50,Female,68,64,6,104,0.6178131945892864,Yes,92,2
1202,69,Female,134,18,14,132,0.7699736182066009,No,19,2
1203,47,Male,107,4,8,48,0.1039593759123895,Yes,32,0
1204,56,Male,26,17,27,107,0.9623653164545284,Yes,99,1
1205,44,Male,116,14,22,51,0.890220670554556,Yes,76,0
1206,53,Male,52,78,2,43,0.2703485904955843,Yes,134,1
1207,46,Male,89,13,17,33,0.822760243032332,No,135,0
1208,55,Female,17,7,5,58,0.5183239230398234,Yes,155,1
1209,50,Male,115,44,14,94,0.4618064815620186,No,172,2
1210,54,Female,17,15,25,89,0.3144341058114054,Yes,106,1
1211,44,Male,105,19,24,21,0.5809685866315925,Yes,119,0
1212,50,Female,103,63,29,84,0.7298891177035978,No,73,2
1213,21,Female,74,35,20,163,0.4109329049627582,Yes,10,0
1214,39,Female,48,81,21,77,0.6292191930082921,Yes,30,3
1215,19,Female,90,35,29,53,0.6993129211553037,No,11,0
1216,27,Female,93,19,21,105,0.7111218170152859,No,123,0
1217,22,Female,97,20,22,6,0.0519660981311802,No,77,0
1218,27,Male,95,35,3,146,0.8597478056850669,Yes,178,0
1219,50,Female,102,32,5,63,0.4582533147650479,Yes,171,0
1220,55,Male,95,48,16,101,0.2624160816962144,No,95,2
1221,30,Female,53,44,18,103,0.2417645074796816,No,49,3
1222,48,Female,146,24,26,107,0.4830141128439504,Yes,116,0
1223,64,Male,83,61,17,6,0.8868315394689592,Yes,16,2
1224,53,Female,45,17,11,45,0.3783475816826469,No,162,1
1225,62,Male,110,71,17,127,0.7497257467835433,No,128,2
1226,41,Male,113,50,16,86,0.0968187309872186,No,156,0
1227,69,Male,75,65,26,148,0.4760567021510618,No,178,1
1228,32,Male,64,99,23,136,0.9916861403927356,Yes,63,3
1229,46,Female,100,32,2,144,0.770437802792337,Yes,131,0
1230,25,Female,31,36,4,33,0.210528488440613,Yes,86,3
1231,22,Male,110,13,21,139,0.5014414736979107,Yes,155,0
1232,46,Female,130,70,7,18,0.2336247636485665,No,15,2
1233,64,Female,102,58,2,16,0.4095609272625092,Yes,62,2
1234,21,Male,117,14,6,103,0.7800840237349648,No,75,0
1235,29,Female,19,37,17,137,0.7712248152904037,Yes,180,3
1236,62,Male,18,79,7,85,0.2281003779023851,Yes,84,1
1237,19,Male,43,68,25,110,0.92222331815486,Yes,108,3
1238,44,Female,138,40,5,36,0.5925681827648268,No,16,0
1239,48,Female,98,59,5,78,0.3799242909620145,Yes,167,2
1240,68,Female,102,80,20,175,0.5019355807808606,No,140,2
1241,68,Male,80,92,16,85,0.6050712534377437,No,179,2
1242,53,Male,76,16,19,73,0.5598905318457854,Yes,57,1
1243,53,Female,126,62,9,49,0.4864050355361782,No,164,2
1244,43,Female,103,4,5,110,0.5049328040894001,Yes,78,0
1245,60,Female,108,45,8,141,0.1764119104278861,No,60,2
1246,44,Female,122,90,9,165,0.8127329043046794,Yes,112,2
1247,22,Male,112,28,5,104,0.5417603199410154,No,120,0
1248,37,Female,100,96,10,150,0.1310798617047031,No,33,3
1249,28,Male,99,66,25,13,0.7661571015827779,Yes,69,3
1250,27,Male,26,31,2,66,0.9324439783773508,Yes,16,3
1251,57,Female,27,3,9,33,0.947306899236962,Yes,19,1
1252,55,Female,125,8,11,129,0.3690177324111727,Yes,58,0
1253,23,Female,102,24,4,118,0.135516873560754,No,68,0
1254,25,Male,100,15,22,157,0.5183996266330652,No,160,0
1255,40,Female,91,43,22,147,0.1126092293492206,No,101,0
1256,64,Female,77,31,22,138,0.9339874185126172,No,119,1
1257,43,Male,123,73,2,124,0.183579627355146,Yes,144,2
1258,63,Female,10,45,23,174,0.2527658599511641,No,56,1
1259,60,Male,67,66,29,161,0.4066365268849704,Yes,82,1
1260,29,Female,118,8,6,83,0.3831644685591258,No,128,0
1261,43,Male,125,71,27,97,0.794662892397889,Yes,12,2
1262,30,Female,96,57,14,8,0.4563168205509623,Yes,154,3
1263,57,Female,19,80,1,86,0.1707682600033369,Yes,197,1
1264,35,Male,68,99,18,176,0.2672098954860741,Yes,186,3
1265,42,Male,50,30,7,79,0.509113385187522,Yes,5,1
1266,50,Female,114,74,1,18,0.1474539174261349,No,96,2
1267,64,Male,142,18,1,135,0.6116556756460141,Yes,93,2
1268,57,Male,131,69,1,118,0.5657473065511459,No,109,2
1269,60,Male,31,93,24,66,0.7147023163822577,No,150,1
1270,29,Male,107,39,4,110,0.9377046153793676,Yes,137,0
1271,61,Female,77,60,4,68,0.9122545611011555,No,50,2
1272,53,Female,148,98,29,106,0.9460756180688312,No,146,2
1273,65,Male,65,43,18,177,0.2447155970237009,No,50,1
1274,21,Male,108,45,27,110,0.1315653066393546,Yes,86,0
1275,22,Male,85,23,11,24,0.3022767004964485,Yes,67,0
1276,54,Male,35,69,27,62,0.8950851727663146,Yes,83,1
1277,25,Female,124,94,1,116,0.9720534746234882,Yes,41,3
1278,59,Female,118,6,28,61,0.859324951070476,No,56,0
1279,66,Male,56,56,10,123,0.1100177211275436,No,195,1
1280,45,Male,80,4,9,101,0.9474279980597932,No,165,0
1281,48,Male,49,93,23,96,0.423358027350786,No,61,3
1282,26,Female,142,23,4,56,0.0093102907623536,No,6,0
1283,68,Male,141,6,28,41,0.4423937407481936,No,111,0
1284,46,Female,32,32,6,12,0.0460691696754675,Yes,198,1
1285,31,Male,115,18,16,48,0.5438779211611176,No,177,0
1286,57,Female,93,15,2,102,0.3385540274370513,No,179,1
1287,58,Male,125,40,23,137,0.4734349335940487,No,25,2
1288,39,Female,118,96,18,122,0.613170360743117,Yes,153,2
1289,28,Male,145,73,10,73,0.8688010958178203,No,18,2
1290,40,Male,50,74,24,163,0.6619015764719286,No,8,3
1291,18,Male,121,84,24,49,0.4340488684781807,Yes,60,3
1292,63,Female,121,6,17,141,0.8194278536703651,No,19,0
1293,54,Male,112,63,13,36,0.9055821375731322,Yes,105,2
1294,38,Female,55,67,24,37,0.1197599664321972,Yes,49,3
1295,43,Female,77,11,18,130,0.5319329775527915,No,80,0
1296,63,Male,131,43,22,71,0.2845119597424441,No,149,2
1297,53,Male,24,17,13,34,0.0470611978769474,Yes,140,1
1298,40,Male,138,96,17,118,0.6685466951139853,No,139,2
1299,18,Female,120,4,5,33,0.8627707774592256,No,9,0
1300,68,Male,33,63,11,135,0.162902654477394,Yes,64,1
1301,57,Female,36,68,7,34,0.8124136576239005,Yes,157,1
1302,32,Female,49,81,29,141,0.8533957335369416,No,7,3
1303,38,Male,33,41,10,158,0.9143404426664836,Yes,148,3
1304,64,Male,33,83,17,134,0.2652850890860524,No,21,1
1305,26,Male,13,5,15,66,0.9039530651898892,No,17,0
1306,26,Male,76,32,18,7,0.3206627547364322,No,193,0
1307,27,Male,43,86,23,178,0.5523380134555028,No,175,3
1308,69,Male,125,70,22,72,0.0505074708322821,Yes,171,2
1309,43,Female,32,35,19,29,0.0438810883687436,No,8,1
1310,58,Female,118,22,26,145,0.7203732127322029,Yes,194,2
1311,52,Female,78,65,2,48,0.444479977977791,No,53,2
1312,69,Male,104,84,26,167,0.2562923753692175,No,25,2
1313,42,Female,71,22,4,59,0.1904134960249102,Yes,93,0
1314,43,Female,66,11,3,141,0.6699534908592181,No,99,0
1315,28,Female,63,77,7,134,0.0004015440253398,Yes,25,3
1316,55,Female,79,3,24,45,0.8058911691968542,Yes,33,0
1317,19,Female,110,9,18,176,0.0792496061299288,No,7,0
1318,24,Male,66,60,10,68,0.1914896149081194,No,137,3
1319,35,Male,147,76,7,35,0.3862363952990896,No,47,2
1320,44,Female,144,87,8,51,0.4848587397161036,No,182,2
1321,51,Female,112,14,6,134,0.3549951158139418,Yes,106,0
1322,44,Female,94,97,22,100,0.3207121649842939,No,53,2
1323,34,Male,70,18,26,81,0.9639160120731884,No,167,0
1324,60,Male,12,73,1,114,0.6415796812433943,No,118,1
1325,61,Female,137,23,4,73,0.0234329553673882,No,142,0
1326,68,Male,95,74,14,62,0.4301759084443132,No,80,2
1327,41,Male,56,83,17,110,0.8750086997439702,Yes,145,3
1328,42,Female,85,47,20,48,0.3014561864106679,No,95,0
1329,24,Male,47,69,18,78,0.0945563447743882,Yes,101,3
1330,69,Male,96,47,11,60,0.7583847715899178,No,150,2
1331,23,Female,67,87,29,175,0.6060138319360813,No,61,3
1332,41,Male,59,30,21,131,0.5703125078265039,No,45,0
